@logo      B&M-General Particle Tracer
numderivs           0
cputime     4.000e+00
position    9.900e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
   2.095e-09  2.540e-09  9.900e-01  3.293e-09  1.475e-02  1.811e-02  6.949e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.480e+02 
   1.203e-07 -6.481e-08  9.900e-01  1.367e-07  4.593e-02 -2.456e-02  6.934e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.500e+02 
  -3.170e-08  2.404e-08  9.900e-01  3.979e-08 -3.092e-02  2.212e-02  6.943e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.520e+02 
   2.900e-07  1.310e-07  9.900e-01  3.182e-07  5.914e-02  2.806e-02  6.922e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.540e+02 
   1.700e-11 -2.565e-11  9.900e-01  3.077e-11  1.435e-03 -2.109e-03  6.953e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.560e+02 
   1.337e-07  2.792e-07  9.900e-01  3.096e-07  2.822e-02  5.870e-02  6.923e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.570e+02 
  -3.054e-08 -3.091e-08  9.900e-01  4.345e-08 -2.780e-02 -2.729e-02  6.942e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.580e+02 
  -1.278e-09  4.196e-09  9.900e-01  4.386e-09 -6.014e-03  2.347e-02  6.949e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.600e+02 
   1.764e-08 -1.429e-07  9.900e-01  1.440e-07  7.312e-03 -5.233e-02  6.933e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.620e+02 
   1.057e-10  8.158e-12  9.900e-01  1.060e-10 -1.517e-02 -4.844e-03  6.951e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.640e+02 
   1.644e-08  7.793e-08  9.900e-01  7.964e-08  9.255e-03  4.429e-02  6.938e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.660e+02 
